,name,customer_id,rating
9332,Multi-channeled content-based superstructure,179,2
9333,Balanced client-server encoding,55,2
9334,Balanced client-server encoding,139,2
9335,Distributed static knowledgebase,61,2
9336,Balanced client-server encoding,117,2
9337,Balanced client-server encoding,246,2
9338,Balanced client-server encoding,84,2
9339,Distributed static knowledgebase,199,2
9340,Balanced client-server encoding,209,2
9341,Vision-oriented content-based hub,110,2
9342,Vision-oriented content-based hub,164,2
9343,Vision-oriented content-based hub,138,2
9344,Fully-configurable full-range attitude,73,2
9345,Balanced hybrid process improvement,101,2
9346,Vision-oriented content-based hub,116,2
9347,Balanced hybrid process improvement,135,2
9348,Balanced hybrid process improvement,139,2
9349,Vision-oriented content-based hub,88,2
9350,Fully-configurable full-range attitude,109,2
9351,Vision-oriented content-based hub,207,2
9352,Visionary multi-tasking project,224,2
9353,Reduced homogeneous frame,203,2
9354,Reduced homogeneous frame,108,2
9355,Reverse-engineered methodical throughput,57,2
9356,Sharable fault-tolerant solution,162,2
9357,Face-to-face real-time array,104,2
9358,Face-to-face real-time array,75,2
9359,Face-to-face real-time array,102,2
9360,Reverse-engineered methodical throughput,171,2
9361,Face-to-face real-time array,214,2
9362,Enhanced upward-trending task-force,172,2
9363,Triple-buffered discrete process improvement,60,2
9364,Assimilated leadingedge orchestration,91,2
9365,Assimilated leadingedge orchestration,120,2
9366,Assimilated leadingedge orchestration,122,2
9367,Assimilated leadingedge orchestration,218,2
9368,Assimilated leadingedge orchestration,239,2
9369,Triple-buffered discrete process improvement,81,2
9370,Assimilated leadingedge orchestration,244,2
9371,Assimilated leadingedge orchestration,89,2
9372,Assimilated leadingedge orchestration,146,2
9373,Enhanced upward-trending task-force,161,2
9374,Assimilated leadingedge orchestration,211,2
9375,Assimilated leadingedge orchestration,210,2
9376,Assimilated leadingedge orchestration,75,2
9377,Assimilated leadingedge orchestration,106,2
9378,Assimilated leadingedge orchestration,55,2
9379,Triple-buffered discrete process improvement,246,2
9380,Fundamental incremental structure,84,2
9381,Triple-buffered discrete process improvement,133,2
9382,Sharable fault-tolerant solution,212,2
9383,Centralized 24hour extranet,64,2
9384,Centralized 24hour extranet,184,2
9385,Reverse-engineered methodical throughput,71,2
9386,Exclusive client-server challenge,225,2
9387,Upgradable intangible project,203,2
9388,Total even-keeled Graphical User Interface,243,2
9389,Total even-keeled Graphical User Interface,99,2
9390,Total even-keeled Graphical User Interface,156,2
9391,Total even-keeled Graphical User Interface,208,2
9392,Upgradable intangible project,164,2
9393,Exclusive client-server challenge,131,2
9394,Exclusive client-server challenge,201,2
9395,Total even-keeled Graphical User Interface,224,2
9396,Upgradable intangible project,178,2
9397,Exclusive client-server challenge,104,2
9398,Sharable fault-tolerant solution,71,2
9399,Total even-keeled Graphical User Interface,186,2
9400,Total even-keeled Graphical User Interface,66,2
9401,Reverse-engineered methodical throughput,60,2
9402,Reverse-engineered methodical throughput,202,2
9403,Sharable fault-tolerant solution,118,2
9404,Exclusive client-server challenge,95,2
9405,Sharable fault-tolerant solution,164,2
9406,Centralized 24hour extranet,201,2
9407,Sharable fault-tolerant solution,147,2
9408,Reverse-engineered methodical throughput,61,2
9409,Enhanced upward-trending task-force,62,2
9410,Sharable fault-tolerant solution,60,2
9411,Enhanced upward-trending task-force,161,2
9412,Triple-buffered discrete process improvement,143,2
9413,Reduced homogeneous frame,161,2
9414,Visionary multi-tasking project,176,2
9415,Versatile tangible artificial intelligence,144,2
9416,Versatile tangible artificial intelligence,205,2
9417,Configurable 3rdgeneration analyzer,174,2
9418,Open-architected bottom-line infrastructure,78,2
9419,Enhanced upward-trending task-force,121,2
9420,Versatile tangible artificial intelligence,171,2
9421,Open-source regional approach,144,2
9422,Versatile tangible artificial intelligence,244,2
9423,Visionary multi-tasking project,115,2
9424,Open-source regional approach,62,2
9425,Visionary multi-tasking project,55,2
9426,Open-source regional approach,167,2
9427,Versatile tangible artificial intelligence,155,2
9428,Triple-buffered discrete process improvement,78,2
9429,Versatile tangible artificial intelligence,58,2
9430,Open-source regional approach,250,2
9431,Visionary multi-tasking project,129,2
9432,Visionary multi-tasking project,225,2
9433,Enhanced upward-trending task-force,188,2
9434,Visionary multi-tasking project,217,2
9435,Reduced homogeneous frame,139,2
9436,Reduced homogeneous frame,223,2
9437,Reduced homogeneous frame,88,2
9438,Open-source regional approach,243,2
9439,Reduced homogeneous frame,112,2
9440,Reduced homogeneous frame,170,2
9441,Versatile tangible artificial intelligence,195,2
9442,Configurable 3rdgeneration analyzer,208,2
9443,Open-architected bottom-line infrastructure,208,2
9444,Enhanced upward-trending task-force,92,2
9445,Triple-buffered discrete process improvement,73,2
9446,Reverse-engineered methodical throughput,222,2
9447,Fundamental incremental structure,153,2
9448,Reverse-engineered methodical throughput,164,2
9449,Fundamental incremental structure,162,2
9450,Triple-buffered discrete process improvement,229,2
9451,Fundamental incremental structure,54,2
9452,Fundamental incremental structure,71,2
9453,Configurable 3rdgeneration analyzer,246,2
9454,Configurable 3rdgeneration analyzer,178,2
9455,Fundamental incremental structure,98,2
9456,Configurable 3rdgeneration analyzer,103,2
9457,Configurable 3rdgeneration analyzer,147,2
9458,Open-architected bottom-line infrastructure,198,2
9459,Fundamental incremental structure,218,2
9460,Open-architected bottom-line infrastructure,229,2
9461,Open-architected bottom-line infrastructure,198,2
9462,Open-architected bottom-line infrastructure,95,2
9463,Triple-buffered analyzing paradigm,235,2
9464,Triple-buffered analyzing paradigm,126,2
9465,Open-architected bottom-line infrastructure,77,2
9466,Triple-buffered analyzing paradigm,224,2
9467,Triple-buffered analyzing paradigm,242,2
9468,Open-architected bottom-line infrastructure,131,2
9469,Triple-buffered analyzing paradigm,119,2
9470,Re-contextualized hybrid matrices,169,2
9471,Decentralized uniform focus group,234,2
9472,Proactive responsive portal,161,2
9473,Multi-channeled exuding collaboration,172,2
9474,Pre-emptive tertiary implementation,188,2
9475,Persevering empowering challenge,180,2
9476,Pre-emptive tertiary implementation,176,2
9477,Multi-channeled exuding collaboration,163,2
9478,Pre-emptive tertiary implementation,124,2
9479,Pre-emptive tertiary implementation,196,2
9480,Pre-emptive tertiary implementation,230,2
9481,Multi-channeled exuding collaboration,208,2
9482,Multi-channeled exuding collaboration,186,2
9483,Pre-emptive tertiary implementation,65,2
9484,Pre-emptive tertiary implementation,68,2
9485,Pre-emptive tertiary implementation,96,2
9486,Pre-emptive tertiary implementation,68,2
9487,Pre-emptive tertiary implementation,109,2
9488,Multi-channeled exuding collaboration,235,2
9489,Persevering empowering challenge,229,2
9490,Pre-emptive tertiary implementation,64,2
9491,Front-line reciprocal moratorium,155,2
9492,Persevering empowering challenge,234,2
9493,Front-line reciprocal moratorium,206,2
9494,Robust 6thgeneration strategy,73,2
9495,Robust 6thgeneration strategy,104,2
9496,Robust 6thgeneration strategy,172,2
9497,Robust 6thgeneration strategy,199,2
9498,Future-proofed eco-centric protocol,217,2
9499,Advanced fault-tolerant access,166,2
9500,Pre-emptive tertiary implementation,62,2
9501,Pre-emptive tertiary implementation,153,2
9502,Re-contextualized hybrid matrices,244,2
9503,Up-sized dynamic function,228,2
9504,Inverse incremental task-force,218,2
9505,Up-sized dynamic function,156,2
9506,Inverse incremental task-force,237,2
9507,Inverse incremental task-force,83,2
9508,Up-sized dynamic function,111,2
9509,Inverse incremental task-force,237,2
9510,Up-sized dynamic function,54,2
9511,Inverse incremental task-force,54,2
9512,Sharable modular groupware,196,2
9513,Sharable modular groupware,71,2
9514,Sharable modular groupware,60,2
9515,Up-sized dynamic function,206,2
9516,Up-sized dynamic function,138,2
9517,Seamless client-driven analyzer,199,2
9518,Sharable modular groupware,172,2
9519,Sharable modular groupware,241,2
9520,Sharable modular groupware,188,2
9521,Sharable modular groupware,58,2
9522,Sharable modular groupware,127,2
9523,Up-sized dynamic function,208,2
9524,Up-sized dynamic function,60,2
9525,Persevering empowering challenge,90,2
9526,Future-proofed eco-centric protocol,98,2
9527,Seamless client-driven analyzer,78,2
9528,Seamless client-driven analyzer,241,2
9529,Multi-channeled exuding collaboration,163,2
9530,Front-line reciprocal moratorium,148,2
9531,Fundamental zero tolerance hub,164,2
9532,Fundamental zero tolerance hub,141,2
9533,Adaptive intangible Graphic Interface,93,2
9534,Programmable human-resource function,173,2
9535,Adaptive intangible Graphic Interface,106,2
9536,Adaptive intangible Graphic Interface,245,2
9537,Future-proofed eco-centric protocol,232,2
9538,Grass-roots hybrid encoding,207,2
9539,Grass-roots hybrid encoding,64,2
9540,Adaptive intangible Graphic Interface,73,2
9541,Grass-roots hybrid encoding,182,2
9542,Adaptive intangible Graphic Interface,90,2
9543,Adaptive intangible Graphic Interface,108,2
9544,Grass-roots hybrid encoding,139,2
9545,Grass-roots hybrid encoding,222,2
9546,Programmable human-resource function,160,2
9547,Robust 6thgeneration strategy,219,2
9548,Horizontal non-volatile installation,114,2
9549,Adaptive intangible Graphic Interface,112,2
9550,Programmable human-resource function,71,2
9551,Proactive regional throughput,177,2
9552,Streamlined local migration,204,2
9553,Programmable human-resource function,96,2
9554,Proactive regional throughput,221,2
9555,Horizontal non-volatile installation,106,2
9556,Programmable human-resource function,67,2
9557,Programmable human-resource function,155,2
9558,Programmable human-resource function,103,2
9559,Proactive regional throughput,95,2
9560,Programmable human-resource function,83,2
9561,Grass-roots hybrid encoding,179,2
9562,Programmable human-resource function,186,2
9563,Grass-roots hybrid encoding,139,2
9564,Robust 6thgeneration strategy,239,2
9565,Fundamental zero tolerance hub,201,2
9566,Fundamental zero tolerance hub,193,2
9567,Robust 6thgeneration strategy,108,2
9568,Multi-tiered foreground support,162,2
9569,Robust 6thgeneration strategy,167,2
9570,Multi-tiered foreground support,192,2
9571,Multi-tiered foreground support,155,2
9572,Robust 6thgeneration strategy,67,2
9573,Multi-tiered foreground support,92,2
9574,Robust 6thgeneration strategy,104,2
9575,Robust 6thgeneration strategy,130,2
9576,Multi-tiered foreground support,61,2
9577,Robust 6thgeneration strategy,201,2
9578,Future-proofed eco-centric protocol,132,2
9579,Upgradable leadingedge paradigm,84,2
9580,Upgradable leadingedge paradigm,223,2
9581,Robust 6thgeneration strategy,219,2
9582,Multi-tiered foreground support,66,2
9583,Multi-tiered foreground support,210,2
9584,Grass-roots hybrid encoding,167,2
9585,Grass-roots hybrid encoding,192,2
9586,Programmable human-resource function,244,2
9587,Grass-roots hybrid encoding,230,2
9588,Robust 6thgeneration strategy,181,2
9589,Inverse incremental task-force,146,2
9590,Persevering empowering challenge,80,2
9591,Up-sized dynamic function,55,2
9592,Centralized upward-trending open architecture,147,2
9593,User-centric grid-enabled moratorium,222,2
9594,User-centric grid-enabled moratorium,104,2
9595,Decentralized uniform focus group,186,2
9596,User-centric grid-enabled moratorium,161,2
9597,User-centric grid-enabled moratorium,95,2
9598,User-centric grid-enabled moratorium,168,2
9599,Centralized upward-trending open architecture,64,2
9600,Synchronized upward-trending success,108,2
9601,Synchronized upward-trending success,67,2
9602,Synchronized upward-trending success,139,2
9603,Quality-focused mobile architecture,188,2
9604,Optional asymmetric database,94,2
9605,Quality-focused mobile architecture,112,2
9606,Object-based needs-based help-desk,209,2
9607,Optional asymmetric database,99,2
9608,Self-enabling 4thgeneration extranet,110,2
9609,Self-enabling 4thgeneration extranet,131,2
9610,Optional asymmetric database,100,2
9611,Synchronized upward-trending success,92,2
9612,Self-enabling 4thgeneration extranet,60,2
9613,Optional asymmetric database,82,2
9614,Self-enabling 4thgeneration extranet,120,2
9615,Self-enabling 4thgeneration extranet,55,2
9616,Self-enabling 4thgeneration extranet,224,2
9617,Optional asymmetric database,216,2
9618,Object-based needs-based help-desk,164,2
9619,User-centric grid-enabled moratorium,195,2
9620,User-centric grid-enabled moratorium,223,2
9621,Decentralized uniform focus group,76,2
9622,User-centric grid-enabled moratorium,108,2
9623,Re-contextualized hybrid matrices,65,2
9624,Re-contextualized hybrid matrices,242,2
9625,Re-contextualized hybrid matrices,247,2
9626,Decentralized uniform focus group,228,2
9627,Re-contextualized hybrid matrices,228,2
9628,Universal object-oriented contingency,144,2
9629,Decentralized uniform focus group,108,2
9630,Re-contextualized hybrid matrices,93,2
9631,Re-contextualized hybrid matrices,131,2
9632,Re-contextualized hybrid matrices,64,2
9633,Re-contextualized hybrid matrices,77,2
9634,Universal object-oriented contingency,63,2
9635,Distributed static knowledgebase,145,2
9636,Decentralized uniform focus group,207,2
9637,Re-contextualized hybrid matrices,158,2
9638,Decentralized uniform focus group,79,2
9639,Re-contextualized hybrid matrices,192,2
9640,Re-contextualized hybrid matrices,59,2
9641,Re-contextualized hybrid matrices,133,2
9642,Decentralized uniform focus group,229,2
9643,User-centric grid-enabled moratorium,236,2
9644,User-centric grid-enabled moratorium,223,2
9645,Synchronized upward-trending success,76,2
9646,Distributed static knowledgebase,124,2
9647,Decentralized uniform focus group,153,2
9648,Object-based needs-based help-desk,56,2
9649,Quality-focused mobile architecture,149,2
9650,Extended mission-critical data-warehouse,81,2
9651,Persevering empowering challenge,192,2
9652,Quality-focused mobile architecture,93,2
9653,Open-architected static array,72,2
9654,Quality-focused mobile architecture,126,2
9655,Open-architected static array,153,2
9656,Re-contextualized zero tolerance projection,66,2
9657,Synergistic system-worthy intranet,116,2
9658,De-engineered tangible structure,219,2
9659,De-engineered tangible structure,67,2
9660,De-engineered tangible structure,206,2
9661,De-engineered tangible structure,176,2
9662,Re-contextualized zero tolerance projection,191,2
9663,De-engineered tangible structure,228,2
9664,De-engineered tangible structure,51,2
9665,Optional asymmetric database,148,2
9666,Up-sized dynamic function,191,2
9667,De-engineered tangible structure,170,2
9668,Up-sized dynamic function,89,2
9669,De-engineered tangible structure,102,2
9670,De-engineered tangible structure,119,2
9671,Up-sized dynamic function,82,2
9672,Extended mission-critical data-warehouse,175,2
9673,Persevering empowering challenge,227,2
9674,Extended mission-critical data-warehouse,234,2
9675,Up-sized dynamic function,161,2
9676,Up-sized dynamic function,93,2
9677,Up-sized dynamic function,74,2
9678,Open-architected static array,237,2
9679,Open-architected static array,134,2
9680,Open-architected static array,162,2
9681,Open-architected static array,211,2
9682,Object-based needs-based help-desk,249,2
9683,Object-based needs-based help-desk,245,2
9684,Optional asymmetric database,89,2
9685,Stand-alone secondary neural-net,244,2
9686,Stand-alone secondary neural-net,117,2
9687,Optional asymmetric database,152,2
9688,Re-contextualized zero tolerance projection,186,2
9689,Quality-focused mobile architecture,51,2
9690,Stand-alone secondary neural-net,153,2
9691,Upgradable asynchronous product,235,2
9692,Stand-alone secondary neural-net,247,2
9693,Stand-alone secondary neural-net,173,2
9694,Upgradable asynchronous product,133,2
9695,Upgradable asynchronous product,233,2
9696,Stand-alone secondary neural-net,116,2
9697,Upgradable asynchronous product,109,2
9698,Stand-alone secondary neural-net,219,2
9699,Re-contextualized zero tolerance projection,153,2
9700,Stand-alone secondary neural-net,107,2
9701,Stand-alone secondary neural-net,150,2
9702,Open-architected static array,99,2
9703,Upgradable asynchronous product,202,2
9704,Quality-focused mobile architecture,227,2
9705,Open-architected static array,195,2
9706,Upgradable asynchronous product,116,2
9707,Function-based contextually-based website,202,2
9708,Enhanced user-facing neural-net,163,2
9709,Robust demand-driven core,204,2
9710,Monitored value-added challenge,18,2
9711,Vision-oriented interactive matrix,8,2
9712,Vision-oriented interactive matrix,24,2
9713,Quality-focused eco-centric Graphic Interface,226,2
9714,Quality-focused eco-centric Graphic Interface,232,2
9715,Quality-focused asymmetric help-desk,217,2
9716,Advanced analyzing knowledge user,49,2
9717,Fundamental systematic adapter,78,2
9718,Advanced analyzing knowledge user,32,2
9719,Quality-focused asymmetric help-desk,210,2
9720,Front-line bifurcated infrastructure,56,2
9721,Quality-focused asymmetric help-desk,142,2
9722,Fundamental systematic adapter,64,2
9723,Quality-focused asymmetric help-desk,219,2
9724,Monitored value-added challenge,1,2
9725,Fundamental systematic adapter,125,2
9726,Monitored value-added challenge,20,2
9727,Quality-focused asymmetric help-desk,64,2
9728,Quality-focused asymmetric help-desk,101,2
9729,Quality-focused asymmetric help-desk,241,2
9730,Quality-focused asymmetric help-desk,129,2
9731,Quality-focused asymmetric help-desk,101,2
9732,Assimilated bandwidth-monitored flexibility,209,2
9733,Assimilated bandwidth-monitored flexibility,233,2
9734,Assimilated bandwidth-monitored flexibility,199,2
9735,Assimilated bandwidth-monitored flexibility,197,2
9736,Assimilated bandwidth-monitored flexibility,198,2
9737,Quality-focused eco-centric Graphic Interface,145,2
9738,Fundamental systematic adapter,82,2
9739,Fundamental systematic adapter,197,2
9740,Vision-oriented interactive matrix,2,2
9741,Visionary regional methodology,231,2
9742,Reverse-engineered client-server portal,21,2
9743,Visionary regional methodology,238,2
9744,Devolved interactive core,161,2
9745,Visionary regional methodology,237,2
9746,Visionary regional methodology,240,2
9747,Fundamental systematic adapter,246,2
9748,Reverse-engineered client-server portal,36,2
9749,Visionary regional methodology,239,2
9750,Visionary regional methodology,220,2
9751,Visionary regional methodology,115,2
9752,Visionary regional methodology,66,2
9753,Visionary regional methodology,134,2
9754,Triple-buffered regional support,243,2
9755,Triple-buffered regional support,242,2
9756,Devolved interactive core,138,2
9757,Quality-focused eco-centric Graphic Interface,196,2
9758,Reverse-engineered client-server portal,34,2
9759,Reverse-engineered client-server portal,30,2
9760,Quality-focused eco-centric Graphic Interface,146,2
9761,Fundamental systematic adapter,138,2
9762,Quality-focused eco-centric Graphic Interface,143,2
9763,Reverse-engineered client-server portal,1,2
9764,Quality-focused eco-centric Graphic Interface,107,2
9765,Quality-focused eco-centric Graphic Interface,92,2
9766,Profit-focused interactive database,228,2
9767,Monitored value-added challenge,17,2
9768,Open-source didactic circuit,119,2
9769,Fully-configurable bifurcated algorithm,205,2
9770,Pre-emptive tangible encoding,175,2
9771,Pre-emptive tangible encoding,103,2
9772,Right-sized motivating benchmark,102,2
9773,Fully-configurable bifurcated algorithm,95,2
9774,Fully-configurable bifurcated algorithm,88,2
9775,Fully-configurable bifurcated algorithm,172,2
9776,Right-sized motivating benchmark,96,2
9777,Vision-oriented well-modulated database,45,2
9778,Fully-configurable bifurcated algorithm,161,2
9779,Vision-oriented well-modulated database,25,2
9780,Fully-configurable bifurcated algorithm,137,2
9781,Configurable zero-defect approach,48,2
9782,Synergistic tangible frame,209,2
9783,Assimilated bandwidth-monitored flexibility,250,2
9784,Synergistic tangible frame,100,2
9785,Synergistic tangible frame,110,2
9786,Fully-configurable bifurcated algorithm,80,2
9787,Configurable zero-defect approach,12,2
9788,Fully-configurable bifurcated algorithm,212,2
9789,Fully-configurable bifurcated algorithm,150,2
9790,Up-sized coherent pricing structure,195,2
9791,Up-sized coherent pricing structure,147,2
9792,Up-sized coherent pricing structure,215,2
9793,Up-sized coherent pricing structure,117,2
9794,Up-sized coherent pricing structure,225,2
9795,Configurable zero-defect approach,13,2
9796,Pre-emptive tangible encoding,104,2
9797,Vision-oriented well-modulated database,21,2
9798,Vision-oriented well-modulated database,37,2
9799,Right-sized motivating benchmark,164,2
9800,Assimilated bandwidth-monitored flexibility,156,2
9801,Assimilated bandwidth-monitored flexibility,219,2
9802,Monitored value-added challenge,31,2
9803,Assimilated bandwidth-monitored flexibility,111,2
9804,Monitored value-added challenge,5,2
9805,Monitored value-added challenge,22,2
9806,Compatible eco-centric benchmark,41,2
9807,Multi-layered attitude-oriented archive,133,2
9808,Compatible eco-centric benchmark,37,2
9809,Compatible eco-centric benchmark,41,2
9810,Multi-layered attitude-oriented archive,228,2
9811,Profit-focused interactive database,79,2
9812,Profit-focused interactive database,211,2
9813,Compatible eco-centric benchmark,15,2
9814,Multi-layered attitude-oriented archive,220,2
9815,Profit-focused interactive database,239,2
9816,Multi-layered attitude-oriented archive,100,2
9817,Profit-focused interactive database,157,2
9818,Synergistic tangible frame,170,2
9819,Pre-emptive tangible encoding,222,2
9820,Profit-focused interactive database,242,2
9821,Right-sized motivating benchmark,69,2
9822,Pre-emptive tangible encoding,61,2
9823,Pre-emptive tangible encoding,68,2
9824,Pre-emptive tangible encoding,149,2
9825,Devolved interactive core,227,2
9826,Quality-focused empowering neural-net,108,2
9827,Progressive human-resource paradigm,127,2
9828,Diverse clear-thinking leverage,62,2
9829,Advanced stable array,221,2
9830,Profit-focused coherent encryption,244,2
9831,Proactive non-volatile standardization,36,2
9832,Diverse clear-thinking leverage,125,2
9833,Focused needs-based matrices,155,2
9834,Diverse clear-thinking leverage,179,2
9835,Diverse clear-thinking leverage,207,2
9836,Diverse clear-thinking leverage,132,2
9837,Focused needs-based matrices,64,2
9838,Diverse clear-thinking leverage,205,2
9839,Proactive non-volatile standardization,22,2
9840,Diverse clear-thinking leverage,98,2
9841,Focused needs-based matrices,225,2
9842,Implemented multi-tasking conglomeration,80,2
9843,Diverse clear-thinking leverage,52,2
9844,Diverse clear-thinking leverage,180,2
9845,Organic bottom-line extranet,30,2
9846,Object-based web-enabled customer loyalty,224,2
9847,Organic bottom-line extranet,35,2
9848,Profit-focused coherent encryption,186,2
9849,Object-based web-enabled customer loyalty,98,2
9850,Focused needs-based matrices,204,2
9851,Object-based web-enabled customer loyalty,171,2
9852,Organic bottom-line extranet,37,2
9853,Object-based web-enabled customer loyalty,173,2
9854,Profit-focused coherent encryption,213,2
9855,Advanced stable array,132,2
9856,Advanced stable array,120,2
9857,Proactive non-volatile standardization,43,2
9858,Advanced stable array,170,2
9859,Switchable bi-directional utilization,231,2
9860,Progressive human-resource paradigm,94,2
9861,Switchable bi-directional utilization,51,2
9862,Switchable bi-directional utilization,244,2
9863,Focused needs-based matrices,74,2
9864,Switchable bi-directional utilization,163,2
9865,Focused needs-based matrices,199,2
9866,Focused needs-based matrices,230,2
9867,Switchable bi-directional utilization,90,2
9868,Switchable bi-directional utilization,243,2
9869,Switchable 24hour access,37,2
9870,Switchable bi-directional utilization,81,2
9871,Switchable bi-directional utilization,52,2
9872,Switchable 24hour access,33,2
9873,Profit-focused coherent encryption,73,2
9874,Switchable 24hour access,45,2
9875,Focused needs-based matrices,66,2
9876,Proactive non-volatile standardization,10,2
9877,Advanced stable array,233,2
9878,Advanced stable array,91,2
9879,Advanced stable array,107,2
9880,Proactive non-volatile standardization,38,2
9881,Profit-focused coherent encryption,150,2
9882,Proactive non-volatile standardization,17,2
9883,Advanced stable array,117,2
9884,Focused needs-based matrices,206,2
9885,Phased tangible budgetary management,8,2
9886,Profound methodical forecast,34,2
9887,Fundamental systematic adapter,84,2
9888,Total background secured line,156,2
9889,Total background secured line,203,2
9890,Operative multi-state encoding,126,2
9891,Operative multi-state encoding,193,2
9892,Operative multi-state encoding,61,2
9893,Operative multi-state encoding,102,2
9894,Devolved interactive core,143,2
9895,Operative multi-state encoding,90,2
9896,Operative multi-state encoding,125,2
9897,Operative multi-state encoding,209,2
9898,Operative multi-state encoding,109,2
9899,Profound methodical forecast,22,2
9900,Operative multi-state encoding,199,2
9901,Implemented multi-tasking conglomeration,220,2
9902,Operative multi-state encoding,80,2
9903,Profound methodical forecast,28,2
9904,Operative multi-state encoding,236,2
9905,Operative multi-state encoding,235,2
9906,Quality-focused empowering neural-net,87,2
9907,Quality-focused empowering neural-net,212,2
9908,Quality-focused empowering neural-net,213,2
9909,Quality-focused empowering neural-net,249,2
9910,Quality-focused empowering neural-net,96,2
9911,Quality-focused empowering neural-net,75,2
9912,Profound methodical forecast,23,2
9913,Quality-focused empowering neural-net,83,2
9914,Profound methodical forecast,22,2
9915,Fundamental systematic adapter,126,2
9916,Mandatory multimedia encoding,241,2
9917,Mandatory multimedia encoding,164,2
9918,Profit-focused coherent encryption,62,2
9919,Focused needs-based matrices,155,2
9920,Profit-focused coherent encryption,145,2
9921,Focused needs-based matrices,191,2
9922,Implemented multi-tasking conglomeration,161,2
9923,Phased tangible budgetary management,7,2
9924,Implemented multi-tasking conglomeration,103,2
9925,Implemented multi-tasking conglomeration,154,2
9926,Phased tangible budgetary management,15,2
9927,Fundamental systematic adapter,241,2
9928,Fundamental systematic adapter,249,2
9929,Devolved interactive core,52,2
9930,Implemented multi-tasking conglomeration,213,2
9931,Fundamental systematic adapter,96,2
9932,Implemented multi-tasking conglomeration,106,2
9933,Implemented multi-tasking conglomeration,78,2
9934,Implemented multi-tasking conglomeration,113,2
9935,Grass-roots 4thgeneration open system,42,2
9936,Mandatory multimedia encoding,71,2
9937,Mandatory multimedia encoding,145,2
9938,Mandatory multimedia encoding,181,2
9939,Grass-roots 4thgeneration open system,39,2
9940,Mandatory multimedia encoding,200,2
9941,Mandatory multimedia encoding,148,2
9942,Grass-roots 4thgeneration open system,12,2
9943,Versatile actuating product,179,2
9944,Realigned discrete Internet solution,36,2
9945,Realigned discrete Internet solution,40,2
9946,Visionary composite conglomeration,60,2
9947,Polarized discrete access,127,2
9948,Innovative context-sensitive matrices,49,2
9949,Polarized discrete access,208,2
9950,Polarized discrete access,123,2
9951,Quality-focused object-oriented hardware,166,2
9952,Innovative context-sensitive matrices,48,2
9953,Polarized discrete access,172,2
9954,Quality-focused object-oriented hardware,74,2
9955,Innovative context-sensitive matrices,41,2
9956,Vision-oriented 3rdgeneration data-warehouse,167,2
9957,Visionary composite conglomeration,140,2
9958,Visionary composite conglomeration,112,2
9959,Vision-oriented 3rdgeneration data-warehouse,243,2
9960,Phased grid-enabled framework,144,2
9961,Visionary composite conglomeration,134,2
9962,Visionary composite conglomeration,150,2
9963,Innovative context-sensitive matrices,39,2
9964,Visionary composite conglomeration,169,2
9965,Innovative context-sensitive matrices,14,2
9966,Customizable object-oriented support,45,2
9967,Optional multi-tasking hardware,101,2
9968,Streamlined actuating database,235,2
9969,Streamlined actuating database,141,2
9970,Down-sized mission-critical productivity,64,2
9971,Streamlined actuating database,248,2
9972,Streamlined actuating database,102,2
9973,Innovative context-sensitive matrices,22,2
9974,Polarized discrete access,133,2
9975,Polarized discrete access,179,2
9976,Polarized discrete access,95,2
9977,Synchronized multi-tasking hierarchy,40,2
9978,Quality-focused object-oriented hardware,198,2
9979,Exclusive value-added pricing structure,191,2
9980,Vision-oriented 3rdgeneration data-warehouse,79,2
9981,Quality-focused object-oriented hardware,219,2
9982,Synchronized multi-tasking hierarchy,15,2
9983,Synchronized multi-tasking hierarchy,31,2
9984,Vision-oriented solution-oriented hub,42,2
9985,Exclusive value-added pricing structure,211,2
9986,Vision-oriented solution-oriented hub,28,2
9987,Vision-oriented solution-oriented hub,24,2
9988,Exclusive value-added pricing structure,113,2
9989,Quality-focused object-oriented hardware,182,2
9990,Vision-oriented solution-oriented hub,27,2
9991,Vision-oriented solution-oriented hub,24,2
9992,Vision-oriented solution-oriented hub,43,2
9993,Vision-oriented solution-oriented hub,1,2
9994,Exclusive value-added pricing structure,155,2
9995,Managed mobile support,130,2
9996,Managed mobile support,61,2
9997,Vision-oriented 3rdgeneration data-warehouse,237,2
9998,Quality-focused object-oriented hardware,113,2
9999,Managed mobile support,86,2
10000,Right-sized didactic function,18,2
10001,Right-sized didactic function,21,2
10002,Optional multi-tasking hardware,152,2
10003,Phased grid-enabled framework,148,2
10004,Realigned discrete Internet solution,34,2
10005,Expanded background time-frame,243,2
10006,Down-sized mission-critical productivity,82,2
10007,Function-based client-driven success,194,2
10008,Multi-channeled foreground adapter,30,2
10009,Function-based client-driven success,191,2
10010,Function-based client-driven success,213,2
10011,Function-based client-driven success,116,2
10012,Multi-channeled foreground adapter,42,2
10013,Streamlined attitude-oriented groupware,150,2
10014,Down-sized regional collaboration,62,2
10015,Streamlined attitude-oriented groupware,65,2
10016,Expanded background time-frame,83,2
10017,Down-sized mission-critical productivity,192,2
10018,Multi-channeled foreground adapter,18,2
10019,Phased grid-enabled framework,227,2
10020,Expanded background time-frame,103,2
10021,Expanded background time-frame,173,2
10022,Cross-group real-time initiative,183,2
10023,Cross-group real-time initiative,86,2
10024,Cross-group real-time initiative,56,2
10025,Cross-group real-time initiative,243,2
